epoch,train_loss,val_mae_C,seg
1,0.1671800340264998,1.015476107597351,1167.1
2,0.15352555481586946,1.0493149757385254,1189.0
3,0.14335618248065032,1.0830838680267334,1203.1
4,0.13158983596080534,1.0930558443069458,1208.2
5,0.1223225754687303,1.0972557067871094,1208.0
6,0.11631861064580115,1.1284699440002441,1153.7
7,0.11099974909933613,1.121175765991211,1166.5
8,0.10807698983262568,1.1572331190109253,1201.9
9,0.10503986013640822,1.1214878559112549,1224.6
